
cash	429 274 448 287	612 792	none
flow	450 274 466 287	612 792	none
then	469 274 486 287	612 792	none
send	489 274 508 287	612 792	none
to	511 274 518 287	612 792	none
Head	521 274 542 287	612 792	none
office	221 289 243 302	612 792	none
Do	203 304 232 318	612 792	none
VAT	235 305 253 318	612 792	none
claim	255 305 276 318	612 792	none
report	279 305 302 318	612 792	none
then	305 305 322 318	612 792	none
submit	325 305 351 318	612 792	none
to	354 305 361 318	612 792	none
Tax	364 305 379 318	612 792	none
department	381 305 427 318	612 792	none
Co-operate	203 320 266 334	612 792	none
with	269 321 285 334	612 792	none
HR	287 321 300 334	612 792	none
Dept	303 321 322 334	612 792	none
prepare	324 321 355 334	612 792	none
and	358 321 373 334	612 792	none
check	375 321 399 334	612 792	none
payroll	402 321 428 334	612 792	none
report,	431 321 457 334	612 792	none
booking	459 321 491 334	612 792	none
and	493 321 508 334	612 792	none
pay	511 321 525 334	612 792	none
PIT	528 321 542 334	612 792	none
Update	203 336 250 350	612 792	none
new	253 337 269 350	612 792	none
Tax	272 337 287 350	612 792	none
regulation	289 337 329 350	612 792	none
and	331 337 346 350	612 792	none
all	349 337 358 350	612 792	none
relevant	361 337 393 350	612 792	none
regulation/laws.	395 337 458 350	612 792	none
From	190 367 213 380	612 792	none
May,	215 367 235 380	612 792	none
2003	237 367 257 380	612 792	none
to	259 367 268 380	612 792	none
Dec	270 367 287 380	612 792	none
2006	289 367 309 380	612 792	none
Cai	314 367 328 380	612 792	none
Lan	330 367 346 380	612 792	none
oils	348 367 364 380	612 792	none
&	366 367 373 380	612 792	none
Fats	375 367 393 380	612 792	none
Industries	396 367 439 380	612 792	none
(Join	441 367 463 380	612 792	none
Venture	465 367 498 380	612 792	none
Company)	501 367 545 380	612 792	none
Hanoi,	185 382 213 395	612 792	none
VN	215 382 228 395	612 792	none
Branch	187 398 219 410	612 792	none
accountant	221 398 269 410	612 792	none
officer	272 398 299 410	612 792	none
Control	203 413 250 426	612 792	none
petty	253 414 272 426	612 792	none
cash	275 414 294 426	612 792	none
for	296 414 307 426	612 792	none
staff’s	309 414 333 426	612 792	none
advance,	335 414 372 426	612 792	none
settle	374 414 396 426	612 792	none
advance…	399 414 442 426	612 792	none
Day	203 429 237 442	612 792	none
to	240 429 247 442	612 792	none
day	250 429 264 442	612 792	none
accounting	267 429 310 442	612 792	none
records;	313 429 345 442	612 792	none
bookkeeping	348 429 399 442	612 792	none
of	401 429 409 442	612 792	none
financial	412 429 445 442	612 792	none
transaction	447 429 491 442	612 792	none
for	494 429 504 442	612 792	none
bank	507 429 526 442	612 792	none
transfer	221 445 252 457	612 792	none
and	254 445 269 457	612 792	none
cash	272 445 291 457	612 792	none
payment	293 445 328 457	612 792	none
and	330 445 345 457	612 792	none
receipt	348 445 375 457	612 792	none
in	378 445 385 457	612 792	none
the	387 445 400 457	612 792	none
office	402 445 424 457	612 792	none
Arrange,	203 460 256 473	612 792	none
file	258 460 270 473	612 792	none
and	272 460 287 473	612 792	none
retrieve	290 460 320 473	612 792	none
accounting	322 460 366 473	612 792	none
documents	368 460 412 473	612 792	none
Monitor	203 476 251 489	612 792	none
account	254 476 285 489	612 792	none
and	288 476 303 489	612 792	none
VAT	305 476 323 489	612 792	none
receivable	325 476 366 489	612 792	none
and	369 476 384 489	612 792	none
payable	386 476 418 489	612 792	none
Prepare	203 492 253 505	612 792	none
weekly,	256 492 286 505	612 792	none
monthly	288 492 320 505	612 792	none
financial	322 492 355 505	612 792	none
reports.	358 492 388 505	612 792	none
Reconcile	203 507 261 521	612 792	none
between	263 508 297 521	612 792	none
bank	300 508 319 521	612 792	none
statements	322 508 366 521	612 792	none
and	368 508 383 521	612 792	none
cash	386 508 405 521	612 792	none
book	407 508 427 521	612 792	none
and	430 508 445 521	612 792	none
general	447 508 477 521	612 792	none
ledger.	480 508 507 521	612 792	none
Solve	220 523 243 536	612 792	none
accounting	245 523 289 536	612 792	none
matters	291 523 321 536	612 792	none
occurring.	324 523 363 536	612 792	none
Education:	185 554 236 568	612 792	none
1999–2003:	185 581 233 594	612 792	none
Hanoi	236 581 259 594	612 792	none
University	262 581 301 594	612 792	none
of	304 581 311 594	612 792	none
Finance	314 581 346 594	612 792	none
and	348 581 363 594	612 792	none
Accounting	366 581 411 594	612 792	none
-	413 581 416 594	612 792	none
Bachelor	419 581 454 594	612 792	none
in	457 581 464 594	612 792	none
Tax	466 581 481 594	612 792	none
and	484 581 499 594	612 792	none
Account	501 581 534 594	612 792	none
2003:	185 597 208 609	612 792	none
Chief	211 597 232 609	612 792	none
accountant	234 597 278 609	612 792	none
certificate	281 597 319 609	612 792	none
from	322 597 340 609	612 792	none
Economic	342 597 382 609	612 792	none
university	384 597 423 609	612 792	none
2007:Attended	185 612 252 625	612 792	none
training	254 612 284 625	612 792	none
course	286 612 313 625	612 792	none
in	316 612 323 625	612 792	none
Philippine	325 612 365 625	612 792	none
for	367 612 377 625	612 792	none
set	380 612 392 625	612 792	none
up	395 612 405 625	612 792	none
new	407 612 424 625	612 792	none
finance	426 612 455 625	612 792	none
process	458 612 489 625	612 792	none
(SAP)	492 612 516 625	612 792	none
2013:	185 628 208 641	612 792	none
One	210 628 227 641	612 792	none
month	230 628 255 641	612 792	none
training	257 628 287 641	612 792	none
in	289 628 296 641	612 792	none
Oregon-USA	299 628 350 641	612 792	none
on	353 628 363 641	612 792	none
deeply	366 628 392 641	612 792	none
SAP	395 628 413 641	612 792	none
and	415 628 430 641	612 792	none
took	433 628 450 641	612 792	none
hand	452 628 472 641	612 792	none
over	475 628 493 641	612 792	none
the	495 628 507 641	612 792	none
work	510 628 529 641	612 792	none
Languageskills	90 682 166 697	612 792	none
Ability	185 682 227 695	612 792	none
to	230 683 237 695	612 792	none
use	240 683 254 695	612 792	none
English	257 683 286 695	612 792	none
in	289 683 296 695	612 792	none
work	298 683 317 695	612 792	none

Computerskills	90 81 167 96	612 792	none
Good	185 81 222 94	612 792	none
command	224 81 264 94	612 792	none
of	266 81 274 94	612 792	none
Ms	276 81 288 94	612 792	none
Word,	291 81 315 94	612 792	none
Ms	317 81 329 94	612 792	none
Excel,	332 81 357 94	612 792	none
Good	185 97 222 110	612 792	none
typing	224 97 248 110	612 792	none
skill	251 97 266 110	612 792	none
Office	185 113 223 125	612 792	none
and	226 113 241 125	612 792	none
accounting	243 113 287 125	612 792	none
software	289 113 323 125	612 792	none
Interests	90 138 134 153	612 792	none
Reading	185 138 233 151	612 792	none
culture,	236 138 265 151	612 792	none
history,	270 138 299 151	612 792	none
novel	302 138 323 151	612 792	none
Yoga	185 154 221 167	612 792	none
A	185 211 207 224	612 792	none
good	210 211 230 224	612 792	none
thinker	232 211 259 224	612 792	none
and	262 211 277 224	612 792	none
listener,	279 211 311 224	612 792	none
not	313 211 326 224	612 792	none
influenced	328 211 370 224	612 792	none
by	372 211 382 224	612 792	none
personal	384 211 419 224	612 792	none
prejudices.	421 211 465 224	612 792	none
Personal	90 221 133 236	612 792	none
Good	185 227 219 240	612 792	none
interpersonal	222 227 274 240	612 792	none
and	277 227 292 240	612 792	none
organizational	294 227 350 240	612 792	none
skills	353 227 372 240	612 792	none
qualities	90 236 133 251	612 792	none
A	185 243 203 255	612 792	none
team	206 243 226 255	612 792	none
player	228 243 253 255	612 792	none
A	185 258 203 271	612 792	none
positive	206 258 236 271	612 792	none
and	239 258 254 271	612 792	none
active	256 258 280 271	612 792	none
person	282 258 310 271	612 792	none
Being	185 274 220 287	612 792	none
honest,	223 274 252 287	612 792	none
responsible,	255 274 304 287	612 792	none
hard	306 274 324 287	612 792	none
working,	326 274 360 287	612 792	none
eager	363 274 386 287	612 792	none
and	388 274 403 287	612 792	none
quick	406 274 427 287	612 792	none
to	429 274 437 287	612 792	none
learn	439 274 459 287	612 792	none
Reference:	90 326 143 340	612 792	none
	185 326 201 338	612 792	none
Ms.	203 325 218 338	612 792	none
*********	220 325 251 338	612 792	none
Huong	254 325 281 338	612 792	none
(ICOF	283 325 308 338	612 792	none
VN_HR	310 325 341 338	612 792	none
Dept)	343 325 365 338	612 792	none
Mobile:	368 325 397 338	612 792	none
*********	400 325 431 338	612 792	none
	185 351 196 363	612 792	none

CURRICULUM	236 34 324 51	596 842	none
VITAE	327 34 366 51	596 842	none
MAI	236 56 262 73	596 842	none
VAN	265 56 292 73	596 842	none
DUC	295 56 322 73	596 842	none
THIEN	325 56 366 73	596 842	none
PERSONAL	31 101 99 119	596 842	none
INFORMATION	102 101 195 119	596 842	none
Full	145 122 165 139	596 842	none
name:	168 122 251 139	596 842	none
Mai	254 123 275 140	596 842	none
Van	278 123 301 140	596 842	none
Duc	304 123 325 140	596 842	none
Thien.	328 123 394 140	596 842	none
Date	145 144 169 161	596 842	none
of	172 144 182 161	596 842	none
birth:	185 144 251 161	596 842	none
April	254 144 280 161	596 842	none
22nd,	283 143 307 154	596 842	none
1988.	310 144 338 161	596 842	none
Place	145 166 172 182	596 842	none
of	175 166 186 182	596 842	none
birth:	189 166 251 182	596 842	none
Da	254 166 268 182	596 842	none
Nang.	271 166 301 182	596 842	none
Marital	145 187 182 204	596 842	none
status:	185 187 251 204	596 842	none
Single.	254 187 289 204	596 842	none
Address:	145 209 251 225	596 842	none
Lot	254 209 271 225	596 842	none
40,	274 209 290 225	596 842	none
778	293 209 312 225	596 842	none
*********	315 209 371 225	596 842	none
Street,	374 209 406 225	596 842	none
Ward	410 209 437 225	596 842	none
4,	440 209 450 225	596 842	none
Phu	453 209 472 225	596 842	none
Nhuan	475 209 509 225	596 842	none
District,	512 209 552 225	596 842	none
*********	253 230 310 247	596 842	none
City,	313 230 337 247	596 842	none
Vietnam.	340 230 387 247	596 842	none
Mobile	145 252 181 268	596 842	none
phone:	184 252 251 268	596 842	none
*********	254 252 310 268	596 842	none
Email	145 273 175 290	596 842	none
address:	178 273 251 290	596 842	none
*********	254 274 308 290	596 842	none
RECRUITMENT	31 320 126 337	596 842	none
POSITION	129 320 190 337	596 842	none
	67 342 78 356	596 842	none
Sale	85 341 107 357	596 842	none
Staff	110 341 134 357	596 842	none
CAREER	31 380 84 398	596 842	none
OBJECTIVE	87 380 159 398	596 842	none
	67 403 78 417	596 842	none
To	85 401 99 418	596 842	none
wish	102 401 126 418	596 842	none
to	129 401 138 418	596 842	none
work	142 401 167 418	596 842	none
in	170 401 180 418	596 842	none
dynamic	183 401 226 418	596 842	none
and	229 401 247 418	596 842	none
professional	251 401 312 418	596 842	none
environment.	315 401 381 418	596 842	none
	67 425 78 439	596 842	none
To	85 423 99 440	596 842	none
learn	102 423 127 440	596 842	none
and	130 423 148 440	596 842	none
promote	151 423 193 440	596 842	none
in	196 423 206 440	596 842	none
my	209 423 225 440	596 842	none
career.	228 423 262 440	596 842	none
	67 447 78 460	596 842	none
To	85 445 99 461	596 842	none
wish	102 445 126 461	596 842	none
to	129 445 138 461	596 842	none
have	142 445 165 461	596 842	none
a	168 445 174 461	596 842	none
stable	177 445 206 461	596 842	none
job	209 445 225 461	596 842	none
EDUCATION	31 491 107 508	596 842	none
	67 514 78 528	596 842	none
07/2010:	85 512 129 529	596 842	none
Graduated	133 512 185 529	596 842	none
from	188 512 212 529	596 842	none
University	215 512 268 529	596 842	none
of	271 512 282 529	596 842	none
Economics	285 512 340 529	596 842	none
HCMC	343 512 380 529	596 842	none
–	383 514 390 528	596 842	none
Major:	393 512 427 529	596 842	none
Accounting	430 512 488 529	596 842	none
and	491 512 509 529	596 842	none
Auditing	513 512 557 529	596 842	none
	67 535 78 549	596 842	none
07/2011:	85 533 129 550	596 842	none
Certificate	133 533 185 550	596 842	none
in	188 533 198 550	596 842	none
basic	201 533 227 550	596 842	none
securities	230 533 277 550	596 842	none
and	280 533 298 550	596 842	none
stock	302 533 328 550	596 842	none
market.	331 533 369 550	596 842	none
	67 557 78 571	596 842	none
02/2014:	85 555 129 572	596 842	none
Certificate	133 555 185 572	596 842	none
of	188 555 199 572	596 842	none
Chief	202 555 230 572	596 842	none
Accountant	236 555 294 572	596 842	none
EXPERIENCE	31 601 113 618	596 842	none
RECORD	116 601 170 618	596 842	none
1)	49 623 59 640	596 842	none
From	67 623 97 640	596 842	none
01/2016	100 623 141 640	596 842	none
to	144 623 154 640	596 842	none
06/2016:	158 623 233 640	596 842	none
Moore	236 623 272 640	596 842	none
online	275 623 307 640	596 842	none
solution	311 623 353 640	596 842	none
Corp.,	356 623 390 640	596 842	none
(Business	229 645 277 660	596 842	none
field:	280 645 306 660	596 842	none
online	310 645 341 660	596 842	none
advertisement	344 645 414 660	596 842	none
…)	417 646 433 660	596 842	none
Position:	67 667 233 682	596 842	none
Senior	240 667 272 682	596 842	none
Accountant.	275 667 335 682	596 842	none
Key	67 688 86 703	596 842	none
responsibilities:	90 688 233 703	596 842	none
	67 710 77 724	596 842	none
To	85 708 99 725	596 842	none
make	102 708 129 725	596 842	none
payment	132 708 175 725	596 842	none
order	178 708 205 725	596 842	none
for	208 708 222 725	596 842	none
domestic	226 708 271 725	596 842	none
and	274 708 292 725	596 842	none
international	295 708 358 725	596 842	none
payment.	361 708 407 725	596 842	none
	67 732 77 746	596 842	none
To	85 730 99 747	596 842	none
check	102 730 131 747	596 842	none
the	134 730 150 747	596 842	none
banking	153 730 193 747	596 842	none
balance.	196 730 237 747	596 842	none
	67 753 77 767	596 842	none
To	85 752 99 768	596 842	none
prepare	102 752 140 768	596 842	none
tax	143 752 158 768	596 842	none
reports	161 752 196 768	596 842	none
such	199 752 222 768	596 842	none
as:	225 752 239 768	596 842	none
Value	242 752 272 768	596 842	none
Added	275 752 308 768	596 842	none
Tax,	311 752 334 768	596 842	none
Personal	337 752 380 768	596 842	none
Income	383 752 421 768	596 842	none
Tax,	424 752 446 768	596 842	none
Company	450 752 498 768	596 842	none
Income	501 752 539 768	596 842	none
Tax,	542 752 564 768	596 842	none
Foreign	85 773 124 790	596 842	none
Contractor	127 773 180 790	596 842	none
Withholding	184 773 247 790	596 842	none
Tax,	250 773 273 790	596 842	none
and	276 773 294 790	596 842	none
other	297 773 322 790	596 842	none
tax	326 773 341 790	596 842	none
reports	344 773 379 790	596 842	none
which	382 773 412 790	596 842	none
are	416 773 431 790	596 842	none
relevant.	434 773 477 790	596 842	none
1	565 790 571 806	596 842	none

	67 36 77 49	596 842	none
To	85 34 99 50	596 842	none
file	102 34 119 50	596 842	none
documents.	122 34 179 50	596 842	none
	67 57 77 71	596 842	none
Tocalculatesocial	85 55 190 72	596 842	none
insurance,incentive,salary	198 55 346 72	596 842	none
in	354 55 364 72	596 842	none
compliancewithVietnamese	372 55 529 72	596 842	none
legal	537 55 561 72	596 842	none
regulations.	85 77 144 93	596 842	none
	67 100 77 114	596 842	none
To	85 98 99 115	596 842	none
reconcile	102 98 148 115	596 842	none
all	151 98 163 115	596 842	none
accounts	167 98 210 115	596 842	none
in	213 98 223 115	596 842	none
accounting	226 98 281 115	596 842	none
book.	284 98 312 115	596 842	none
	67 122 77 136	596 842	none
To	85 120 99 137	596 842	none
break	102 120 130 137	596 842	none
down	133 120 161 137	596 842	none
data	164 120 185 137	596 842	none
from	188 120 212 137	596 842	none
Google,	215 120 255 137	596 842	none
Facebook,	258 120 310 137	596 842	none
Criteo.	313 120 347 137	596 842	none
	67 143 77 157	596 842	none
To	85 141 99 158	596 842	none
input	102 141 128 158	596 842	none
accounting	131 141 186 158	596 842	none
data	189 141 210 158	596 842	none
into	213 141 232 158	596 842	none
accounting	235 141 290 158	596 842	none
software.	293 141 339 158	596 842	none
	67 165 77 179	596 842	none
To	85 163 99 180	596 842	none
make	102 163 129 180	596 842	none
internal	132 163 170 180	596 842	none
report	173 163 203 180	596 842	none
monthly.	206 163 251 180	596 842	none
	67 187 77 200	596 842	none
To	85 185 99 201	596 842	none
allocate	102 185 141 201	596 842	none
depreciation	144 185 206 201	596 842	none
expense	209 185 249 201	596 842	none
of	252 185 263 201	596 842	none
fixed	266 185 291 201	596 842	none
assets,	295 185 327 201	596 842	none
prepaid	330 185 367 201	596 842	none
expense.	371 185 414 201	596 842	none
2)	49 207 59 224	596 842	none
From	67 207 97 224	596 842	none
12/2013	100 207 141 224	596 842	none
to	144 207 154 224	596 842	none
10/2015:	158 207 233 224	596 842	none
Hafele	236 207 271 224	596 842	none
Vina	274 207 300 224	596 842	none
Joint	303 207 330 224	596 842	none
Stock	333 207 363 224	596 842	none
Company.	366 207 421 224	596 842	none
(Business	229 230 277 244	596 842	none
field:	280 230 306 244	596 842	none
furniture	310 230 354 244	596 842	none
fitting,	357 230 390 244	596 842	none
lock,	393 230 417 244	596 842	none
accessories	420 230 478 244	596 842	none
…)	481 230 496 244	596 842	none
Position:	67 251 233 266	596 842	none
General	240 251 280 266	596 842	none
Accountant.	283 251 344 266	596 842	none
Achievement:	67 272 233 287	596 842	none
The	236 272 255 287	596 842	none
best	258 272 278 287	596 842	none
employee	281 272 329 287	596 842	none
of	332 272 341 287	596 842	none
the	345 272 360 287	596 842	none
year	363 272 385 287	596 842	none
2014	388 272 413 287	596 842	none
Key	67 294 86 309	596 842	none
responsibilities:	90 294 233 309	596 842	none
	67 316 77 330	596 842	none
To	85 314 99 331	596 842	none
classify	102 314 140 331	596 842	none
accounting	143 314 198 331	596 842	none
document	201 314 251 331	596 842	none
from	254 314 278 331	596 842	none
supplier.	281 314 325 331	596 842	none
	67 337 77 351	596 842	none
To	85 335 99 352	596 842	none
check	102 335 131 352	596 842	none
the	134 335 150 352	596 842	none
banking	153 335 193 352	596 842	none
balance.	196 335 237 352	596 842	none
	67 359 77 373	596 842	none
To	85 357 99 374	596 842	none
analyse	104 357 141 374	596 842	none
and	146 357 164 374	596 842	none
summarise	169 357 223 374	596 842	none
all	228 357 241 374	596 842	none
daily	245 357 270 374	596 842	none
accounting	275 357 330 374	596 842	none
transactions	335 357 395 374	596 842	none
before	399 357 431 374	596 842	none
inputting	437 357 482 374	596 842	none
the	487 357 502 374	596 842	none
accounting	507 357 562 374	596 842	none
data	85 379 106 395	596 842	none
into	109 379 128 395	596 842	none
the	132 379 147 395	596 842	none
accounting	150 379 205 395	596 842	none
software.	208 379 254 395	596 842	none
	67 402 77 416	596 842	none
To	85 400 99 417	596 842	none
prepare	102 400 140 417	596 842	none
accounting	143 400 198 417	596 842	none
voucher	201 400 241 417	596 842	none
such	244 400 267 417	596 842	none
as	270 400 281 417	596 842	none
note	284 400 306 417	596 842	none
of	309 400 319 417	596 842	none
receipts,	322 400 364 417	596 842	none
note	368 400 389 417	596 842	none
of	392 400 403 417	596 842	none
payments,	406 400 457 417	596 842	none
request	460 400 496 417	596 842	none
for	500 400 514 417	596 842	none
advance,	518 400 562 417	596 842	none
payroll,	85 422 123 438	596 842	none
statement	128 422 176 438	596 842	none
of	180 422 190 438	596 842	none
calculating	194 422 249 438	596 842	none
and	254 422 272 438	596 842	none
allocating	276 422 325 438	596 842	none
costs	329 422 354 438	596 842	none
of	359 422 369 438	596 842	none
amortization	373 422 436 438	596 842	none
of	441 422 451 438	596 842	none
fixed	455 422 481 438	596 842	none
assets,	485 422 518 438	596 842	none
detailed	522 422 562 438	596 842	none
book	85 443 110 460	596 842	none
of	113 443 124 460	596 842	none
trade	127 443 152 460	596 842	none
account	155 443 194 460	596 842	none
receivables	197 443 253 460	596 842	none
and	256 443 274 460	596 842	none
detailed	277 443 317 460	596 842	none
book	320 443 345 460	596 842	none
of	348 443 358 460	596 842	none
trade	362 443 387 460	596 842	none
account	390 443 429 460	596 842	none
payables.	432 443 479 460	596 842	none
	67 467 77 481	596 842	none
To	85 465 99 482	596 842	none
prepare	102 465 140 482	596 842	none
tax	143 465 158 482	596 842	none
reports	161 465 196 482	596 842	none
such	199 465 222 482	596 842	none
as:	225 465 239 482	596 842	none
Value	242 465 272 482	596 842	none
Added	275 465 308 482	596 842	none
Tax,	311 465 334 482	596 842	none
Personal	337 465 380 482	596 842	none
Income	383 465 421 482	596 842	none
Tax,	424 465 446 482	596 842	none
Company	450 465 498 482	596 842	none
Income	501 465 539 482	596 842	none
Tax,	542 465 564 482	596 842	none
Foreign	85 486 124 503	596 842	none
Contractor	127 486 180 503	596 842	none
Withholding	184 486 247 503	596 842	none
Tax,	250 486 273 503	596 842	none
and	276 486 294 503	596 842	none
other	297 486 322 503	596 842	none
tax	326 486 341 503	596 842	none
reports	344 486 379 503	596 842	none
which	382 486 412 503	596 842	none
are	416 486 431 503	596 842	none
relevant.	434 486 477 503	596 842	none
	67 510 77 524	596 842	none
To	85 508 99 525	596 842	none
submit	102 508 136 525	596 842	none
online	139 508 170 525	596 842	none
tax	174 508 189 525	596 842	none
declaration	192 508 247 525	596 842	none
monthly,	251 508 295 525	596 842	none
quarterly.	298 508 347 525	596 842	none
	67 531 77 545	596 842	none
To	85 530 99 546	596 842	none
allocate	102 530 141 546	596 842	none
depreciation	144 530 206 546	596 842	none
expense	209 530 249 546	596 842	none
of	252 530 263 546	596 842	none
fixed	266 530 291 546	596 842	none
assets,	295 530 327 546	596 842	none
prepaid	330 530 368 546	596 842	none
expense.	371 530 414 546	596 842	none
	67 553 77 567	596 842	none
To	85 551 99 568	596 842	none
reconcile	102 551 148 568	596 842	none
all	151 551 163 568	596 842	none
accounting	167 551 221 568	596 842	none
account	225 551 263 568	596 842	none
monthly.	267 551 311 568	596 842	none
	67 575 77 589	596 842	none
To	85 573 99 589	596 842	none
make	102 573 129 589	596 842	none
the	132 573 147 589	596 842	none
document-filing	151 573 231 589	596 842	none
work	234 573 260 589	596 842	none
according	263 573 312 589	596 842	none
to	315 573 325 589	596 842	none
accounting	328 573 383 589	596 842	none
system.	386 573 424 589	596 842	none
	67 596 77 610	596 842	none
To	85 594 99 611	596 842	none
make	102 594 129 611	596 842	none
the	132 594 147 611	596 842	none
evaluation	151 594 203 611	596 842	none
of	206 594 216 611	596 842	none
accounting	219 594 274 611	596 842	none
staffs	277 594 304 611	596 842	none
under	307 594 336 611	596 842	none
my	339 594 355 611	596 842	none
authority.	358 594 406 611	596 842	none
	67 618 77 632	596 842	none
To	85 616 99 633	596 842	none
perform	102 616 142 633	596 842	none
other	145 616 171 633	596 842	none
administrative	174 616 246 633	596 842	none
duties	249 616 279 633	596 842	none
which	282 616 312 633	596 842	none
are	316 616 331 633	596 842	none
required	334 616 376 633	596 842	none
by	379 616 391 633	596 842	none
CFO.	394 616 422 633	596 842	none
3)	49 638 59 655	596 842	none
From	67 638 97 655	596 842	none
09/2011	100 638 141 655	596 842	none
to	144 638 154 655	596 842	none
11/2013:	158 638 233 655	596 842	none
AACC	236 638 272 655	596 842	none
Auditing	276 638 323 655	596 842	none
Company.	326 638 381 655	596 842	none
Position:	67 660 233 676	596 842	none
Audit	240 660 267 676	596 842	none
Assistant,	270 660 318 676	596 842	none
Accountant	321 660 378 676	596 842	none
and	381 660 400 676	596 842	none
Consultant.	403 660 461 676	596 842	none
Key	67 682 86 697	596 842	none
responsibilities:	90 682 233 697	596 842	none
	76 704 87 718	596 842	none
Audit	94 704 122 720	596 842	none
works:	126 704 160 720	596 842	none
	90 726 100 740	596 842	none
To	108 724 122 740	596 842	none
audit	125 724 150 740	596 842	none
all	153 724 165 740	596 842	none
parts	168 724 193 740	596 842	none
which	196 724 226 740	596 842	none
are	229 724 245 740	596 842	none
relevant	248 724 288 740	596 842	none
to	291 724 301 740	596 842	none
Financial	304 724 350 740	596 842	none
Statement.	354 724 407 740	596 842	none
	90 747 100 761	596 842	none
To	108 745 122 762	596 842	none
make	126 745 153 762	596 842	none
the	158 745 173 762	596 842	none
Statement	178 745 228 762	596 842	none
of	233 745 243 762	596 842	none
Financial	248 745 294 762	596 842	none
Position,	299 745 343 762	596 842	none
the	348 745 363 762	596 842	none
Statement	368 745 418 762	596 842	none
of	423 745 433 762	596 842	none
Comprehensive	438 745 516 762	596 842	none
Income,	521 745 561 762	596 842	none
and	108 767 126 783	596 842	none
the	129 767 144 783	596 842	none
Statement	147 767 197 783	596 842	none
of	200 767 211 783	596 842	none
Cash	214 767 239 783	596 842	none
Flow,	242 767 271 783	596 842	none
the	274 767 289 783	596 842	none
Accounting	292 767 351 783	596 842	none
Policies	354 767 393 783	596 842	none
and	396 767 414 783	596 842	none
Explanatory	417 767 479 783	596 842	none
Notes.	482 767 514 783	596 842	none
2	565 790 571 806	596 842	none

	90 36 100 49	596 842	none
To	108 34 122 50	596 842	none
make	125 34 152 50	596 842	none
audit	155 34 180 50	596 842	none
report	183 34 213 50	596 842	none
and	216 34 234 50	596 842	none
send	237 34 260 50	596 842	none
them	263 34 288 50	596 842	none
to	291 34 301 50	596 842	none
leader	304 34 334 50	596 842	none
to	338 34 347 50	596 842	none
review.	351 34 388 50	596 842	none
	90 57 100 71	596 842	none
To	108 55 122 72	596 842	none
file	125 55 141 72	596 842	none
working	144 55 186 72	596 842	none
paper	189 55 217 72	596 842	none
and	220 55 238 72	596 842	none
documents	241 55 295 72	596 842	none
in	299 55 308 72	596 842	none
audit	311 55 336 72	596 842	none
file.	340 55 359 72	596 842	none
	90 79 100 93	596 842	none
To	108 77 122 93	596 842	none
make	125 77 152 93	596 842	none
audit	155 77 180 93	596 842	none
file.	183 77 203 93	596 842	none
	90 100 100 114	596 842	none
To	108 98 122 115	596 842	none
delivery	125 98 166 115	596 842	none
audit	169 98 194 115	596 842	none
report	197 98 227 115	596 842	none
to	230 98 239 115	596 842	none
the	243 98 258 115	596 842	none
client.	261 98 292 115	596 842	none
	90 122 100 136	596 842	none
Other	108 120 136 137	596 842	none
administrative	139 120 211 137	596 842	none
duties	214 120 244 137	596 842	none
as	247 120 257 137	596 842	none
required	260 120 302 137	596 842	none
by	305 120 318 137	596 842	none
Audit	321 120 349 137	596 842	none
Senior.	352 120 388 137	596 842	none
	76 144 87 158	596 842	none
Accounting	94 143 154 159	596 842	none
works:	157 143 192 159	596 842	none
	90 165 100 179	596 842	none
To	108 163 122 180	596 842	none
classify	125 163 163 180	596 842	none
accounting	166 163 221 180	596 842	none
document	224 163 273 180	596 842	none
from	276 163 301 180	596 842	none
client.	304 163 334 180	596 842	none
	90 187 100 200	596 842	none
To	108 185 122 201	596 842	none
check	125 185 154 201	596 842	none
the	157 185 172 201	596 842	none
banking	175 185 216 201	596 842	none
balance.	219 185 260 201	596 842	none
	90 208 100 222	596 842	none
To	108 206 122 223	596 842	none
analyse	125 206 163 223	596 842	none
and	167 206 185 223	596 842	none
summarize	188 206 243 223	596 842	none
all	247 206 260 223	596 842	none
daily	263 206 288 223	596 842	none
accounting	292 206 347 223	596 842	none
transactions	351 206 410 223	596 842	none
before	414 206 446 223	596 842	none
input	450 206 476 223	596 842	none
the	480 206 495 223	596 842	none
data	499 206 519 223	596 842	none
into	523 206 543 223	596 842	none
the	547 206 562 223	596 842	none
accounting	108 228 162 244	596 842	none
software.	166 228 212 244	596 842	none
	90 251 100 265	596 842	none
To	108 249 122 266	596 842	none
prepare	127 249 164 266	596 842	none
accounting	169 249 224 266	596 842	none
voucher	229 249 269 266	596 842	none
such	275 249 297 266	596 842	none
as	302 249 313 266	596 842	none
note	318 249 340 266	596 842	none
of	345 249 355 266	596 842	none
receipts,	360 249 402 266	596 842	none
note	407 249 429 266	596 842	none
of	434 249 444 266	596 842	none
payments,	449 249 500 266	596 842	none
request	505 249 541 266	596 842	none
for	547 249 562 266	596 842	none
advance,	108 271 152 287	596 842	none
payroll,	157 271 195 287	596 842	none
statement	200 271 248 287	596 842	none
of	253 271 264 287	596 842	none
calculating	269 271 324 287	596 842	none
and	329 271 347 287	596 842	none
allocating	352 271 401 287	596 842	none
costs	406 271 431 287	596 842	none
of	436 271 447 287	596 842	none
amortization	452 271 515 287	596 842	none
of	520 271 531 287	596 842	none
fixed	536 271 561 287	596 842	none
assets,	108 292 140 309	596 842	none
detailed	146 292 185 309	596 842	none
